default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,account_age_days,follower_friend_ratio,tweets_per_follower,profile_completeness,description_has_url,name_has_numbers,account_type_encoded
0,0,13954.0,542,398.0,1,24172,0,6.02192326856004,4014,1.3583959899749374,44.515653775322285,0.75,0,1,1
1,0,2003.0,11,144.0,1,2856,0,0.7397047397047397,3861,0.0758620689655172,238.0,0.5,0,0,0
0,0,776.0,21010,459.0,1,33199,0,8.310137672090113,3995,45.67391304347826,1.5800771024701348,1.0,0,1,1
1,0,258.0,27,1509.0,0,103,0,0.0340046219874546,3029,0.0178807947019867,3.678571428571429,0.25,0,0,0
0,0,6492.0,85,450.0,1,1521,0,0.3701630567047944,4109,0.188470066518847,17.686046511627907,1.0,0,0,1
1,0,14402.0,328,153.0,0,15403,0,7.33127082341742,2101,2.1298701298701297,46.817629179331306,0.5,0,0,1
1,0,5305.0,21010,2174.5,0,40853,1,13.066813538490877,3698,9.65754998850839,1.944362476797868,0.5,0,0,1
0,0,6869.0,2348,1738.0,1,15544,0,5.742149981529368,2707,1.350201265094882,6.617283950617284,1.0,0,0,1
1,0,9191.0,564,372.0,1,8378,0,3.2472868217054263,2580,1.5120643431635388,14.828318584070797,0.75,1,1,1
1,0,0.0,1372,2174.5,0,40853,0,13.066813538490877,2456,0.6306596184785107,29.754552075746545,0.5,0,0,0
1,0,4206.0,21010,1369.0,0,12776,1,4.07138304652645,3138,15.335766423357663,0.6080624434819857,0.5,0,0,1
1,0,0.0,15,0.0,0,12594,0,7.778875849289685,1619,15.0,787.125,0.5,0,0,0
0,0,7052.0,1537,1972.0,1,8456,0,2.1289023162134946,3972,0.7790167257982767,5.498049414824448,1.0,0,0,1
0,0,3836.0,111,296.0,1,5714,0,1.663948747815958,3434,0.3737373737373737,51.017857142857146,0.75,0,0,0
0,0,2274.0,2319,2174.5,1,9951,0,3.663843888070692,2716,1.0659618478510686,4.2892241379310345,1.0,0,0,1
1,0,7215.0,331,271.0,0,337,0,0.1215290299314821,2773,1.2169117647058822,1.0150602409638554,0.25,0,0,1
1,0,85.0,54,278.0,0,514,0,0.1786583246437261,2877,0.1935483870967742,9.345454545454546,0.25,0,0,1
1,0,1.0,4,22.0,0,10,0,0.0153609831029185,651,0.1739130434782608,2.0,0.5,0,1,1
1,0,2175.0,45,218.0,0,3368,0,1.616122840690979,2084,0.2054794520547945,73.21739130434783,0.25,0,0,1
1,0,601.0,25,87.0,0,771,0,0.2243888242142025,3436,0.2840909090909091,29.653846153846157,0.25,0,0,0
0,0,444.0,21010,482.0,1,10473,1,2.452693208430913,4270,43.49896480331263,0.4984531911855694,1.0,0,0,1
0,0,40.0,21010,816.0,0,3951,1,1.178347748285118,3353,25.716034271725825,0.1880443577173861,0.75,0,0,1
0,0,2.0,21010,45.0,1,5302,1,1.4618141714915909,3627,456.7391304347826,0.2523440102803294,1.0,0,0,1
0,0,4.0,21010,2174.5,0,32406,0,8.107580685514135,3997,9.65754998850839,1.5423349673980296,0.75,1,0,1
0,0,170.0,21010,2174.5,1,40853,0,13.066813538490877,4104,9.65754998850839,1.944362476797868,1.0,1,0,1
1,0,21654.5,141,99.0,0,3836,0,1.6407185628742516,2338,1.41,27.01408450704225,0.25,0,1,1
0,0,1201.0,21010,1660.0,0,3313,0,0.8832311383631032,3751,12.649006622516556,0.1576793108371805,0.75,0,0,1
0,0,1798.0,90,64.0,0,6041,0,1.4817267598724553,4077,1.3846153846153846,66.38461538461539,0.75,0,0,1
0,0,330.0,409,0.0,0,8084,0,2.3616710487876134,3423,409.0,19.71707317073171,0.75,1,0,1
0,0,13067.0,225,399.0,1,22158,0,6.446901367471632,3437,0.5625,98.04424778761062,1.0,0,0,1
0,0,21654.5,1185,1184.0,1,36275,0,9.89768076398363,3665,1.0,30.586003372681283,1.0,0,0,1
1,0,86.0,0,0.0,0,129,0,0.1194444444444444,1080,0.0,129.0,0.5,0,1,1
1,0,4957.0,101,371.0,0,2739,0,1.2354533152909335,2217,0.271505376344086,26.852941176470587,0.5,0,1,1
0,0,21654.5,21010,913.0,1,40853,0,13.066813538490877,3288,22.98687089715536,1.944362476797868,1.0,1,0,1
1,0,180.0,733,2044.0,1,4045,0,1.2812796959138422,3157,0.3584352078239609,5.510899182561308,0.5,0,1,1
0,0,21654.5,21010,289.0,1,34206,1,8.144285714285715,4200,72.44827586206897,1.628004378658798,1.0,0,0,1
1,0,10720.0,253,176.0,0,2874,0,1.5509983810037775,1853,1.4293785310734464,11.31496062992126,0.25,0,0,1
0,0,15473.0,300,719.0,0,7658,0,4.17785051827605,1833,0.4166666666666667,25.44186046511628,0.75,0,1,0
0,0,21654.5,8128,980.0,1,11166,0,5.188661710037175,2152,8.285423037716615,1.3736006888916226,1.0,0,0,1
1,0,235.0,75,185.0,1,319,0,0.0826424870466321,3860,0.4032258064516129,4.197368421052632,0.5,0,0,1
1,0,86.0,13,53.0,0,54,0,0.0757363253856942,713,0.2407407407407407,3.857142857142857,0.25,0,1,1
1,0,19454.0,839,815.0,1,9520,0,3.92253811289658,2427,1.0281862745098038,11.333333333333334,0.75,0,1,1
1,0,891.0,116,389.0,1,1545,0,0.4622980251346499,3342,0.2974358974358974,13.205128205128204,0.5,0,0,1
0,0,21654.5,282,651.0,0,196,0,0.0638228590035819,3071,0.4325153374233129,0.6925795053003534,0.75,0,0,1
1,0,227.0,8,0.0,0,44,0,0.0125822133257077,3497,8.0,4.888888888888889,0.5,1,1,0
0,0,21654.5,21010,584.0,1,35835,1,8.532142857142857,4200,35.914529914529915,1.705535195849793,1.0,0,0,1
1,0,71.0,75,58.0,1,2219,0,0.8900922583233053,2493,1.271186440677966,29.19736842105263,0.75,0,0,0
0,0,9245.0,1922,806.0,1,17691,1,4.252644230769231,4160,2.381660470879802,9.1996879875195,1.0,0,0,1
0,0,18433.0,21010,2174.5,0,29204,1,6.899125915426412,4233,9.65754998850839,1.3899386035885966,0.75,0,0,1
0,0,2601.0,555,232.0,1,8863,0,2.4910061832490165,3558,2.3819742489270386,15.940647482014388,1.0,0,0,0
1,0,1605.0,16,0.0,1,2289,0,0.651394422310757,3514,16.0,134.64705882352942,0.5,0,0,0
1,0,923.0,14,36.0,0,1370,0,0.473556861389561,2893,0.3783783783783784,91.33333333333331,0.5,0,1,0
0,0,1834.0,21010,1391.0,1,9138,1,2.236417033773862,4086,15.093390804597702,0.4349150445004997,1.0,1,0,1
0,0,797.0,59,74.0,0,1523,0,0.3762351778656126,4048,0.7866666666666666,25.383333333333333,0.5,0,1,1
0,0,545.0,7223,79.0,0,230,0,0.058658505483295,3921,90.2875,0.0318383167220376,0.75,1,0,1
0,0,23.0,21010,845.0,1,4336,0,1.478349812478691,2933,24.83451536643026,0.2063680929037171,1.0,0,0,1
1,0,243.0,385,0.0,0,995,0,0.3386657590197413,2938,385.0,2.577720207253886,0.25,0,0,0
0,0,21654.5,21010,1122.0,1,1323,0,0.3798449612403101,3483,18.70881567230632,0.0629670172766646,1.0,0,0,1
0,0,838.0,8,63.0,1,470,0,0.1340176789278585,3507,0.125,52.22222222222222,0.75,0,1,1
0,0,10650.0,21010,1872.0,1,33544,1,7.500894454382826,4472,11.217298451681794,1.596497072961782,1.0,0,0,1
0,0,369.0,21010,275.0,1,7729,1,1.9478326612903225,3968,76.1231884057971,0.367854933130265,1.0,0,0,1
1,0,9796.0,87,229.0,0,4014,0,3.4366438356164384,1168,0.3782608695652174,45.61363636363637,0.5,0,1,1
0,0,70.0,698,466.0,1,26010,0,6.63013000254907,3923,1.494646680942184,37.21030042918455,1.0,0,0,1
0,0,2099.0,209,352.0,0,3608,0,1.0296803652968036,3504,0.5920679886685553,17.18095238095238,0.75,0,1,0
1,0,6911.0,21010,411.0,1,7583,1,2.059478544269419,3682,50.99514563106796,0.3609061919946694,0.75,0,0,1
0,0,1909.0,53,175.0,0,3430,0,0.9088500264970854,3774,0.3011363636363636,63.51851851851852,0.75,0,1,1
0,0,16191.0,21010,2174.5,1,38860,1,9.53853706431026,4074,9.65754998850839,1.8495074008852503,1.0,0,0,1
1,0,478.0,1,0.0,0,832,0,0.3243664717348928,2565,1.0,416.0,0.25,0,0,0
0,0,21654.5,1404,472.0,0,40853,0,13.066813538490877,3637,2.968287526427061,29.07686832740213,0.75,0,1,1
1,0,1097.0,10,24.0,0,1580,0,0.6254948535233571,2526,0.4,143.63636363636363,0.25,0,0,0
0,0,19347.0,4123,2174.5,1,28930,0,6.971084337349398,4150,1.8951965065502183,7.0150339476236665,1.0,0,0,1
1,0,1645.0,1,0.0,1,2213,0,0.9125773195876288,2425,1.0,1106.5,0.75,0,0,0
1,0,304.0,12,0.0,0,58,0,0.0175385545811914,3307,12.0,4.461538461538462,0.5,1,1,0
1,0,100.0,116,183.0,0,9515,0,5.3008356545961,1795,0.6304347826086957,81.32478632478633,0.5,0,1,0
0,0,49.0,33,0.0,1,300,0,0.1052262364082778,2851,33.0,8.823529411764707,0.75,0,0,1
0,0,21654.5,21010,634.0,1,34009,1,7.111877875365956,4782,33.08661417322835,1.6186283375374804,1.0,0,0,1
0,0,21654.5,235,144.0,1,12875,0,3.5973735680357644,3579,1.6206896551724137,54.55508474576271,1.0,0,0,1
0,0,21654.5,671,218.0,1,40853,0,13.066813538490877,2975,3.063926940639269,60.79315476190476,1.0,0,0,0
1,0,2375.0,67,285.0,1,3671,0,0.9383946830265848,3912,0.2342657342657342,53.98529411764706,0.5,0,0,0
0,0,21654.5,949,2137.0,0,40853,0,13.066813538490877,2944,0.4438727782974743,43.003157894736844,0.75,0,0,1
0,0,2450.0,131,111.0,1,18222,0,4.894439967767929,3723,1.1696428571428572,138.04545454545453,0.75,0,0,0
0,0,687.0,21010,608.0,0,10224,1,2.540124223602485,4025,34.499178981937604,0.4866022559611632,0.75,0,0,1
0,0,2420.0,21010,441.0,1,9605,1,2.510454783063252,3826,47.53393665158371,0.4571414973109323,1.0,0,0,1
0,0,21654.5,311,193.0,1,17695,0,6.890576323987539,2568,1.6030927835051547,56.71474358974359,0.75,0,0,0
0,0,17667.0,1549,402.0,1,24420,0,12.934322033898304,1888,3.8436724565756815,15.75483870967742,1.0,0,1,0
0,0,21654.5,21010,1173.0,1,40853,1,13.066813538490877,4303,17.896081771720613,1.944362476797868,1.0,0,0,1
0,0,14623.0,1231,1795.0,1,40853,0,12.920364050056882,3516,0.6854120267260579,33.1599025974026,0.75,0,0,0
1,0,904.0,56,0.0,0,186,0,0.0544815465729349,3414,56.0,3.263157894736842,0.5,1,1,0
0,0,20457.0,21010,2174.5,1,17950,1,4.297342590375868,4177,9.65754998850839,0.854314406739327,1.0,0,0,1
0,0,5645.0,224,658.0,1,6144,0,2.060362173038229,2982,0.3399089529590288,27.30666666666667,1.0,0,0,0
1,0,164.0,2,0.0,1,29,0,0.0170487948265726,1701,2.0,9.666666666666666,0.75,1,0,0
0,0,263.0,21010,2174.5,0,12506,1,3.170088719898606,3945,9.65754998850839,0.5952120317928704,0.75,1,0,1
0,0,984.0,35,63.0,0,1384,0,0.4473173884938591,3094,0.546875,38.44444444444444,0.75,0,1,0
1,0,19306.0,14,48.0,0,392,0,0.56,700,0.2857142857142857,26.133333333333333,0.5,0,0,1
1,1,83.0,5,0.0,0,105,0,0.0261259019656631,4019,5.0,17.5,0.0,0,0,0
1,0,18743.0,897,412.0,1,18244,0,11.395377888819487,1601,2.171912832929782,20.316258351893097,0.75,0,0,1
1,0,3848.0,100,944.0,1,3180,0,1.2654198169518505,2513,0.1058201058201058,31.485148514851485,0.75,0,0,1
1,0,4141.0,3016,2174.5,0,17736,1,4.209826726798006,4213,1.386347965984831,5.878687437852171,0.5,1,0,1
0,0,227.0,21010,130.0,1,2981,1,0.9008763977032336,3309,160.38167938931298,0.1418780638713055,1.0,0,0,1
1,0,2085.0,13,0.0,0,2949,0,0.7528720959918305,3917,13.0,210.64285714285717,0.25,0,1,0
0,0,1710.0,3,30.0,0,2259,0,0.7289448209099709,3099,0.0967741935483871,564.75,0.75,0,1,0
1,0,2011.0,198,922.0,1,15324,0,4.032631578947369,3800,0.2145178764897074,77.00502512562814,0.75,0,0,1
0,0,5871.0,9284,1384.0,0,10628,0,3.2531374349556166,3267,6.703249097472924,1.1446418955304254,0.75,0,0,1
0,0,2274.0,20,0.0,0,3181,0,1.0185718860070443,3123,20.0,151.47619047619048,0.75,0,0,0
0,0,33.0,21010,385.0,1,3760,0,1.1537281374654802,3259,54.4300518134715,0.1789538813002713,0.75,0,0,1
0,0,1875.0,3,3.0,0,2844,0,0.7101123595505618,4005,0.75,711.0,0.5,0,0,0
0,0,14948.0,4530,252.0,1,3834,0,3.2853470437018,1167,17.90513833992095,0.8461708232178327,1.0,0,0,1
1,0,139.0,5,0.0,0,19,0,0.0059804847340258,3177,5.0,3.1666666666666665,0.5,1,0,0
0,0,49.0,21010,728.0,1,40853,1,12.917932386085251,4082,28.820301783264743,1.944362476797868,1.0,0,0,1
1,0,1358.0,23,80.0,0,2069,0,1.3178343949044586,1570,0.2839506172839506,86.20833333333333,0.25,0,1,0
0,0,21654.5,339,356.0,1,23727,0,7.529990479212948,3151,0.9495798319327732,69.78529411764706,1.0,0,1,1
0,0,372.0,10584,130.0,1,1136,0,0.3401197604790419,3340,80.79389312977099,0.1073216816249409,1.0,0,0,1
0,0,182.0,490,1094.0,0,1558,0,0.6212121212121212,2508,0.4474885844748858,3.1731160896130346,0.75,0,1,1
0,0,5257.0,21010,26.0,1,38411,0,9.26012536162006,4148,778.1481481481482,1.8281376421874256,1.0,0,0,0
1,0,1616.0,21010,2174.5,0,21568,0,7.048366013071895,3060,9.65754998850839,1.0265099233734711,0.5,0,0,0
0,0,76.0,7667,2174.5,0,40853,0,13.066813538490877,3505,3.524247299471386,5.327725612936881,0.75,0,0,1
1,0,559.0,1,3.0,0,838,0,0.1927766275592362,4347,0.25,419.0,0.25,0,0,0
1,0,1009.0,27,0.0,1,1462,0,0.4408926417370326,3316,27.0,52.21428571428572,0.5,0,0,0
0,0,4297.0,1330,114.0,0,2121,0,1.7630922693266833,1203,11.565217391304348,1.5935386927122464,0.75,0,0,1
0,0,713.0,21010,2004.0,0,33678,1,7.976788252013264,4222,10.478802992518704,1.6028746846889723,0.75,0,0,1
0,0,3372.0,165,215.0,1,2334,0,0.7785190126751167,2998,0.7638888888888888,14.060240963855422,1.0,0,0,1
1,0,476.0,41,47.0,0,678,0,0.1870860927152318,3624,0.8541666666666666,16.142857142857142,0.25,0,0,1
0,0,21654.5,1973,2174.5,1,23228,0,5.614696640077351,4137,0.9069179498965756,11.766970618034447,1.0,0,0,1
0,0,3241.0,61,0.0,0,3919,0,1.4536350148367954,2696,61.0,63.20967741935484,0.75,0,0,0
0,0,2664.0,417,0.0,0,3706,0,1.1424167694204683,3244,417.0,8.866028708133971,0.75,0,0,0
0,0,21654.5,694,1558.0,1,11877,0,2.775,4280,0.4451571520205259,17.089208633093524,1.0,0,0,1
1,0,1880.0,9,89.0,0,2796,0,0.7230411171450737,3867,0.1,279.6,0.25,0,1,0
1,0,1160.0,2,16.0,0,1814,0,0.6735982176011883,2693,0.1176470588235294,604.6666666666666,0.25,0,0,0
1,0,2192.0,1,94.0,0,2192,0,0.7624347826086957,2875,0.0105263157894736,1096.0,0.5,0,1,0
0,0,11086.0,356,1021.0,1,26408,0,6.26821742226442,4213,0.3483365949119373,73.9719887955182,1.0,0,0,1
0,0,451.0,804,997.0,0,40853,0,13.066813538490877,3866,0.8056112224448898,50.749068322981365,0.75,0,0,0
0,0,2227.0,65,0.0,0,3970,0,1.0718142548596112,3704,65.0,60.15151515151515,0.75,0,0,0
1,0,19700.0,863,1178.0,1,12360,0,4.327731092436975,2856,0.7319762510602206,14.305555555555555,0.75,0,1,1
0,0,784.0,21010,1261.0,1,264,1,0.0645318992911268,4091,16.648177496038034,0.0125648469849126,1.0,0,0,1
1,0,752.0,16,111.0,1,112,0,0.0531057373162636,2109,0.1428571428571428,6.588235294117647,0.5,0,0,1
0,0,21654.5,2213,2174.5,0,40853,0,13.066813538490877,2318,1.0172374166858194,18.45212285456188,0.75,0,0,1
1,0,2626.0,29,77.0,1,4259,0,1.0826131164209456,3934,0.3717948717948718,141.96666666666667,0.5,0,1,0
0,0,2806.0,21010,2174.5,1,38030,1,8.86273595898392,4291,9.65754998850839,1.810004283470563,1.0,1,0,1
1,0,21654.5,646,389.0,1,30230,0,13.066813538490877,1657,1.6564102564102563,46.723338485316845,0.75,0,1,1
0,0,10215.0,288,544.0,1,22160,0,7.299077733860343,3036,0.5284403669724771,76.67820069204153,1.0,0,1,1
0,0,685.0,107,240.0,0,2311,0,0.5273847558192606,4382,0.4439834024896265,21.39814814814815,0.75,0,0,1
1,0,15.0,4,25.0,0,169,0,0.1371753246753246,1232,0.1538461538461538,33.8,0.5,0,1,0
0,0,98.0,21010,331.0,1,21914,1,5.724660397074191,3828,63.28313253012048,1.0429774879824854,1.0,0,0,1
0,0,44.0,21010,94.0,0,2402,1,0.5914799310514651,4061,221.1578947368421,0.1143210699157584,0.75,0,0,1
0,0,506.0,21010,283.0,1,3441,1,1.173201500170474,2933,73.97887323943662,0.1637713578601684,1.0,0,0,1
0,0,0.0,21010,0.0,0,12836,0,4.204389125450376,3053,21010.0,0.6109180905240112,0.75,0,0,1
1,0,122.0,2,41.0,1,74,0,0.0267727930535455,2764,0.0476190476190476,24.666666666666668,0.5,0,1,0
1,0,135.0,21,0.0,0,17,0,0.0073275862068965,2320,21.0,0.7727272727272727,0.5,1,1,0
1,0,104.0,3,0.0,0,17,0,0.0068686868686868,2475,3.0,4.25,0.5,1,1,0
0,0,15.0,21010,76.0,0,1710,1,0.5625,3040,272.85714285714283,0.0813859406977297,0.75,0,1,1
0,0,2227.0,17,34.0,0,3467,0,0.8322131541046568,4166,0.4857142857142857,192.61111111111111,0.5,0,0,0
0,0,21654.5,2421,980.0,1,40853,0,13.066813538490877,2610,2.467889908256881,16.86746490503716,1.0,0,0,1
0,0,230.0,114,169.0,0,14024,0,3.9660633484162897,3536,0.6705882352941176,121.94782608695652,0.75,0,0,1
1,0,1102.0,87,0.0,0,3878,0,4.174381054897739,929,87.0,44.06818181818182,0.5,0,1,1
0,0,0.0,182,2.0,0,40853,0,13.066813538490877,1630,60.66666666666666,223.24043715846997,0.75,0,0,0
0,0,21654.5,467,773.0,0,40853,0,9.362548979170963,4849,0.603359173126615,87.29273504273505,0.75,0,0,1
0,0,21654.5,9148,2174.5,1,40853,0,13.066813538490877,4280,4.205010342450011,4.465296753743578,1.0,0,0,1
0,0,17928.0,200,276.0,0,15708,0,10.361477572559366,1516,0.7220216606498195,78.14925373134328,0.5,0,0,1
0,0,3715.0,21010,627.0,1,8572,1,2.081087642631706,4119,33.455414012738856,0.4079767740707248,1.0,0,1,1
0,0,2122.0,57,0.0,0,3026,0,0.7595381526104418,3984,57.0,52.172413793103445,0.75,0,0,0
0,0,21654.5,21010,1623.0,1,6271,1,1.547248951394029,4053,12.9371921182266,0.2984627100090429,1.0,0,0,1
0,0,2295.0,19,14.0,1,4592,0,1.137478325489225,4037,1.2666666666666666,229.6,1.0,0,0,0
0,0,5762.0,21010,1653.0,1,40853,1,13.066813538490877,4180,12.70253929866989,1.944362476797868,1.0,0,0,1
0,0,1037.0,403,586.0,1,36097,0,11.365554156171283,3176,0.686541737649063,89.3490099009901,1.0,0,1,1
1,0,21654.5,4596,2174.5,1,36938,0,11.15277777777778,3312,2.11261778901402,8.035240374157059,0.75,0,1,1
0,0,15515.0,4136,2093.0,1,22887,1,7.89751552795031,2898,1.9751671442215852,5.532269760696157,1.0,0,0,1
0,0,21654.5,721,725.0,1,26058,0,8.970051635111876,2905,0.9931129476584022,36.09141274238228,1.0,0,0,0
0,0,21654.5,1190,782.0,1,21883,0,13.066813538490877,1103,1.5197956577266922,18.37363560033585,1.0,0,0,1
1,1,3.0,2,0.0,0,6,0,0.0029513034923757,2033,2.0,2.0,0.0,0,1,0
0,0,6563.0,21010,2174.5,1,40853,1,13.066813538490877,4192,9.65754998850839,1.944362476797868,1.0,0,0,0
0,0,69.0,21010,148.0,0,5641,0,1.3304245283018867,4240,141.00671140939596,0.268478416067774,0.75,0,0,1
0,0,15126.0,230,511.0,1,6406,0,3.1309872922776147,2046,0.44921875,27.73160173160173,1.0,0,0,1
0,0,11927.0,21010,1179.0,0,9848,1,2.3661701105237865,4162,17.805084745762713,0.4687068678311361,0.75,0,0,1
1,0,21654.5,1803,942.0,1,40853,0,13.066813538490877,2632,1.911983032873807,22.645787139689578,0.75,0,0,1
1,0,5747.0,44,25.0,1,3466,0,2.091732045866023,1657,1.6923076923076923,77.02222222222223,0.75,0,0,0
0,0,2129.0,139,70.0,0,4787,0,1.248565466875326,3834,1.9577464788732395,34.19285714285714,0.75,0,0,1
0,0,18823.0,21010,2174.5,1,25802,0,13.066813538490877,1947,9.65754998850839,1.2280234163057446,1.0,1,0,1
0,0,21654.5,8860,2174.5,1,34877,1,10.926378446115288,3192,4.072626982302919,3.936011736824286,1.0,0,0,1
1,0,20.0,118,1.0,0,40853,0,13.066813538490877,896,59.0,343.30252100840335,0.5,0,0,0
0,0,1528.0,21010,410.0,0,5520,1,1.3765586034912718,4010,51.11922141119221,0.2627195278663557,0.75,1,0,1
1,1,6471.0,103,61.0,0,3208,0,1.071118530884808,2995,1.6612903225806452,30.846153846153847,0.0,0,0,1
1,0,2.0,856,960.0,0,13666,0,7.703494926719278,1774,0.890738813735692,15.9463243873979,0.25,0,1,0
0,0,475.0,47,139.0,1,560,0,0.2117202268431001,2645,0.3357142857142857,11.666666666666666,0.75,0,1,1
0,0,5324.0,1623,985.0,1,3088,0,1.0900105894811154,2833,1.6460446247464504,1.9014778325123152,1.0,0,0,1
0,0,3960.0,21010,960.0,1,8421,1,2.071077225774717,4066,21.86264308012487,0.4007900623482937,1.0,0,0,1
1,0,263.0,10,0.0,0,67,0,0.06209453197405,1079,10.0,6.090909090909091,0.5,1,1,0
1,0,213.0,101,80.0,0,1153,0,0.582912032355915,1978,1.2469135802469136,11.303921568627452,0.25,0,0,1
0,0,11797.0,1418,1540.0,1,18833,0,4.528251983649916,4159,0.9201817001946788,13.272022551092318,1.0,0,0,1
0,0,42.0,21010,73.0,0,255,1,0.0776728601888516,3283,283.9189189189189,0.0121364999286088,0.75,0,0,1
0,0,120.0,21010,255.0,1,7266,0,2.079564968517458,3494,82.0703125,0.3458188567893008,1.0,0,0,1
1,0,20.0,4,0.0,0,99,0,0.0311418685121107,3179,4.0,19.8,0.5,0,1,1
0,0,915.0,3174,2145.0,0,5477,0,1.3219888969345883,4143,1.479030754892824,1.72503937007874,0.75,0,0,1
0,0,4386.0,21010,2090.0,1,40853,1,13.066813538490877,3185,10.04782400765184,1.944362476797868,1.0,0,1,1
1,0,1905.0,186,492.0,1,6271,0,1.43731377492551,4363,0.3772819472616633,33.53475935828877,0.75,0,0,1
1,0,978.0,21010,598.0,1,20995,0,5.648372343287598,3717,35.075125208681136,0.9992384941221264,0.75,0,0,1
1,1,106.0,2,532.0,0,87,0,0.0497142857142857,1750,0.0037523452157598,29.0,0.0,0,1,0
1,0,146.0,1,0.0,0,300,0,0.2683363148479427,1118,1.0,150.0,0.5,0,1,1
0,0,1750.0,21010,378.0,1,40853,1,13.066813538490877,4010,55.43535620052771,1.944362476797868,1.0,1,0,1
0,0,261.0,21010,1266.0,1,3854,1,0.9251080172827651,4166,16.582478295185478,0.183427728332778,1.0,1,0,1
0,0,7783.0,3601,564.0,0,14245,1,4.2509698597433605,3351,6.373451327433628,3.9547473625763465,0.75,0,0,1
0,0,45.0,21010,2174.5,1,40853,0,13.066813538490877,3728,9.65754998850839,1.944362476797868,0.75,0,0,1
0,0,2605.0,375,939.0,0,903,0,0.2194944093339815,4114,0.3989361702127659,2.401595744680851,0.75,0,0,1
1,0,2836.0,21010,414.0,0,20045,0,6.077926015767131,3298,50.62650602409639,0.9540240826233878,0.25,0,0,1
0,0,21654.5,1304,862.0,0,16572,0,6.618210862619808,2504,1.511008111239861,12.698850574712644,0.75,0,0,0
1,0,3907.0,137,203.0,1,1291,0,0.6563294356888663,1967,0.6715686274509803,9.355072463768115,0.75,0,1,1
1,0,2303.0,39,77.0,0,3092,0,0.8670779584969153,3566,0.5,77.3,0.25,0,1,0
1,0,11359.0,834,533.0,0,5603,0,1.4838453389830508,3776,1.5617977528089888,6.710179640718563,0.5,0,0,1
1,0,277.0,25,59.0,0,311,0,0.4614243323442136,674,0.4166666666666667,11.961538461538462,0.5,0,0,1
0,0,11437.0,21010,619.0,1,35073,1,8.681435643564356,4040,33.88709677419355,1.6692684784160678,1.0,1,0,1
1,0,17.0,8,0.0,0,26,0,0.0070690592713431,3678,8.0,2.888888888888889,0.25,0,1,0
1,0,289.0,660,710.0,1,14399,0,9.14222222222222,1575,0.9282700421940928,21.783661119515884,0.75,0,0,1
1,0,60.0,1,0.0,0,335,0,0.2897923875432526,1156,1.0,167.5,0.5,0,1,0
1,0,2743.0,177,254.0,1,4802,0,1.847633705271258,2599,0.6941176470588235,26.97752808988764,0.75,0,0,0
1,0,39.0,25,15.0,0,325,0,0.2517428350116189,1291,1.5625,12.5,0.5,0,1,0
1,0,1366.0,21010,2174.5,1,40853,1,13.066813538490877,4515,9.65754998850839,1.944362476797868,0.75,1,0,0
1,0,1257.0,0,0.0,0,1257,0,0.7359484777517564,1708,0.0,1257.0,0.5,0,0,0
0,0,21654.5,429,991.0,1,11046,0,3.1980312680949625,3454,0.4324596774193548,25.68837209302325,1.0,0,0,1
1,0,28.0,34,173.0,0,51,0,0.0127723516153268,3993,0.1954022988505747,1.457142857142857,0.5,0,0,0
0,0,2421.0,15,262.0,0,3462,0,1.675701839303001,2066,0.0570342205323193,216.375,0.5,0,1,0
1,0,2684.0,699,0.0,0,27609,0,9.902797704447632,2788,699.0,39.441428571428574,0.25,0,0,0
0,0,552.0,21,145.0,0,349,0,0.4497422680412371,776,0.1438356164383561,15.863636363636363,0.75,0,0,1
0,0,4588.0,21010,320.0,1,18896,1,5.061880525046879,3733,65.45171339563863,0.8993384417685975,1.0,0,0,1
0,0,38.0,21010,712.0,0,9733,1,2.6909040641415536,3617,29.46704067321178,0.4632335443339203,0.75,0,0,1
1,0,982.0,46,0.0,1,1436,0,0.5199131064446053,2762,46.0,30.5531914893617,0.5,0,0,0
1,0,576.0,7,15.0,0,846,0,0.3181647235802933,2659,0.4375,105.75,0.5,0,1,0
0,0,754.0,87,289.0,0,6203,0,1.708815426997245,3630,0.3,70.48863636363636,0.75,0,0,1
0,0,13215.0,796,1374.0,0,5184,0,1.326170376055257,3909,0.5789090909090909,6.504391468005019,0.75,0,0,1
1,0,1776.0,309,303.0,0,2216,0,0.9568221070811744,2316,1.0164473684210529,7.148387096774194,0.5,0,1,1
0,0,1438.0,233,563.0,0,1470,0,0.6102117061021171,2409,0.4131205673758865,6.282051282051282,0.75,0,0,1
0,0,4229.0,18500,1572.0,1,40853,1,11.041578077013938,4233,11.760966306420851,2.2081509107615807,1.0,0,0,1
0,0,936.0,7,0.0,1,1328,0,0.3427981414558596,3874,7.0,166.0,0.75,0,0,0
1,0,1363.0,13,111.0,0,2084,0,0.8629399585921325,2415,0.1160714285714285,148.85714285714286,0.25,0,0,0
1,0,205.0,99,95.0,1,254,0,0.0743995313415348,3414,1.03125,2.54,0.5,0,0,1
1,0,21654.5,1432,348.0,0,12274,0,5.0698058653448985,2421,4.103151862464183,8.565247732030706,0.5,0,0,1
0,0,21654.5,14204,2174.5,1,40853,0,13.066813538490877,3099,6.529073776143416,2.875959169306582,1.0,0,0,1
0,0,8612.0,21010,337.0,1,10166,1,2.2732558139534884,4472,62.15976331360947,0.4838417971538717,1.0,0,0,1
